ID,Title,Price,Region,Link
4334624,Лаваш Te Gusto абрикосовый 70г,108.9 RUB,MOW,https://www.detmir.ru/product/index/id/4334624/
4334725,Грецкий орех GRAND MASTER 200г,335 RUB,MOW,https://www.detmir.ru/product/index/id/4334725/
4334726,Арахис MASTER со вкусом сыра 100г,199 RUB,MOW,https://www.detmir.ru/product/index/id/4334726/
4334727,Арахис MASTER со вкусом сметаны с зеленью 100г,199 RUB,MOW,https://www.detmir.ru/product/index/id/4334727/
4334728,Арахис MASTER со вкусом васаби 100г,199 RUB,MOW,https://www.detmir.ru/product/index/id/4334728/
4334750,Пастилки Te Gusto Фруктовые груша 40г,98.9 RUB,MOW,https://www.detmir.ru/product/index/id/4334750/
4334753,Пастилки Te Gusto Фруктовые чернослив 40г,98.9 RUB,MOW,https://www.detmir.ru/product/index/id/4334753/
4334754,Пастилки Te Gusto Фруктовые яблоко 40г,98.9 RUB,MOW,https://www.detmir.ru/product/index/id/4334754/
4334755,Батончик Te Gusto фруктовый абрикос 25г,54.9 RUB,MOW,https://www.detmir.ru/product/index/id/4334755/
4334758,Батончик Te Gusto фруктовый чернослив 25г,54.9 RUB,MOW,https://www.detmir.ru/product/index/id/4334758/
4334779,Арахис MASTER со вкусом барбекю 100г,199 RUB,MOW,https://www.detmir.ru/product/index/id/4334779/
4334780,Арахис MASTER со вкусом холодец хрен 100г,199 RUB,MOW,https://www.detmir.ru/product/index/id/4334780/
4334781,Смесь INUTS Кешью клюква 125г,159 RUB,MOW,https://www.detmir.ru/product/index/id/4334781/
4334782,Смесь GRAND MASTER Гурман 200г,349 RUB,MOW,https://www.detmir.ru/product/index/id/4334782/
4334783,Фисташки GRAND MASTER 200г,383 RUB,MOW,https://www.detmir.ru/product/index/id/4334783/
4334784,Фундук сушеный GRAND MASTER 200г,279 RUB,MOW,https://www.detmir.ru/product/index/id/4334784/
4334785,Грецкий орех GRAND MASTER 380г,819 RUB,MOW,https://www.detmir.ru/product/index/id/4334785/
4334786,Миндаль золотой GRAND MASTER 200г,375 RUB,MOW,https://www.detmir.ru/product/index/id/4334786/
4334787,Смесь GRAND MASTER Гурман 550г,989 RUB,MOW,https://www.detmir.ru/product/index/id/4334787/
4334788,Смесь GRAND MASTER Кешью клюква 530г,949 RUB,MOW,https://www.detmir.ru/product/index/id/4334788/
4334789,Жареные орешки GRAND MASTER 530г,1179 RUB,MOW,https://www.detmir.ru/product/index/id/4334789/
4334790,Смесь GRAND MASTER Кешью клюква 200г,319 RUB,MOW,https://www.detmir.ru/product/index/id/4334790/
4334791,Жареные орешки GRAND MASTER 200г,459 RUB,MOW,https://www.detmir.ru/product/index/id/4334791/
4334792,Кешью жареный GRAND MASTER 200г,439 RUB,MOW,https://www.detmir.ru/product/index/id/4334792/
4334793,Фисташки GRAND MASTER жареные соленые 450г,1169 RUB,MOW,https://www.detmir.ru/product/index/id/4334793/
4334794,Смесь INUTS Спортивная 125г,119 RUB,MOW,https://www.detmir.ru/product/index/id/4334794/
4334795,Имбирь сушеный INUTS 125г,99 RUB,MOW,https://www.detmir.ru/product/index/id/4334795/
4334796,Персик сушеный INUTS 125г,79 RUB,MOW,https://www.detmir.ru/product/index/id/4334796/
4334797,Манго сушеный INUTS 125г,119 RUB,MOW,https://www.detmir.ru/product/index/id/4334797/
4334798,Клюква сушеная INUTS 125г,119 RUB,MOW,https://www.detmir.ru/product/index/id/4334798/
4334799,Киви сушеный INUTS 125г,99 RUB,MOW,https://www.detmir.ru/product/index/id/4334799/
4334800,Канталупа INUTS 125г,119 RUB,MOW,https://www.detmir.ru/product/index/id/4334800/
4334801,Чернослив GRAND MASTER 200г,159 RUB,MOW,https://www.detmir.ru/product/index/id/4334801/
4334802,Груша сушеная INUTS 125г,199 RUB,MOW,https://www.detmir.ru/product/index/id/4334802/
4334803,Чернослив GRAND MASTER 630г,463 RUB,MOW,https://www.detmir.ru/product/index/id/4334803/
4334804,Абрикос сушеный GRAND MASTER 650г,839 RUB,MOW,https://www.detmir.ru/product/index/id/4334804/
4334805,Изюм GRAND MASTER гольден 200г,191 RUB,MOW,https://www.detmir.ru/product/index/id/4334805/
4334806,Манго сушеный GRAND MASTER 200г,239 RUB,MOW,https://www.detmir.ru/product/index/id/4334806/
4334807,Манго GRAND MASTER Премиум 150г,319 RUB,MOW,https://www.detmir.ru/product/index/id/4334807/
4334808,Абрикос сушеный GRAND MASTER 200г,255 RUB,MOW,https://www.detmir.ru/product/index/id/4334808/
4334809,Кумкват INUTS желтый в сиропе 125г,79 RUB,MOW,https://www.detmir.ru/product/index/id/4334809/
4394873,Смесь орехов и сухофруктов Сладости от Юрича 250 г,169 RUB,MOW,https://www.detmir.ru/product/index/id/4394873/
4424646,Кедровый орех INUTS 125г,335 RUB,MOW,https://www.detmir.ru/product/index/id/4424646/
4424647,Кедровый орех GRAND MASTER 600г,2079 RUB,MOW,https://www.detmir.ru/product/index/id/4424647/
4424747,Кедровый орех GRAND MASTER 200г,709 RUB,MOW,https://www.detmir.ru/product/index/id/4424747/
4424748,Семечки тыквы INUTS 125г,99 RUB,MOW,https://www.detmir.ru/product/index/id/4424748/
4425216,Орехи Дары Природы ядра миндаль сушеный без обжарки очищенный 150 г,265 RUB,MOW,https://www.detmir.ru/product/index/id/4425216/
4425257,Сухофрукты Дары Природы смесь компотная 500 г,182 RUB,MOW,https://www.detmir.ru/product/index/id/4425257/
4425258,Сухофрукты Дары Природы Чернослив сушеный без косточки 150 г,102 RUB,MOW,https://www.detmir.ru/product/index/id/4425258/
4425392,Батончик Ого! яблочный 25г,50.9 RUB,MOW,https://www.detmir.ru/product/index/id/4425392/
4425393,Батончик Ого! грушевый 25г,50.9 RUB,MOW,https://www.detmir.ru/product/index/id/4425393/
4455462,Финики сушеные Дары Природы Деглет Нур Тунис 180 г,117 RUB,MOW,https://www.detmir.ru/product/index/id/4455462/
4455463,Финики сушеные Дары Природы Деглет Нур Тунис 450 г,427 RUB,MOW,https://www.detmir.ru/product/index/id/4455463/
4455464,Курага Дары Садов 1000 г,670 RUB,MOW,https://www.detmir.ru/product/index/id/4455464/
4457616,Смесь орехов и сухофруктов ДЖАЗ 300 г,301 RUB,MOW,https://www.detmir.ru/product/index/id/4457616/
4465335,Смесь орехов Дары Природы Ореховый коктейль с цукатами 150 г,140 RUB,MOW,https://www.detmir.ru/product/index/id/4465335/
4483473,Кешью Дары Природы в карамели с кунжутом 250 г,313 RUB,MOW,https://www.detmir.ru/product/index/id/4483473/
4484844,Батончик Smartbar Slim мюсли c семенами льна и кунжута 25 шт. х 25 г,449 RUB,MOW,https://www.detmir.ru/product/index/id/4484844/
4484845,Батончик Smartbar Slim мюсли c гречкой и клюквой 6 шт. х 25 г,199 RUB,MOW,https://www.detmir.ru/product/index/id/4484845/
4485033,Батончик ШефдеФранс яблоко с шоколадом 24 шт. х 35 г,794 RUB,MOW,https://www.detmir.ru/product/index/id/4485033/
4485050,Батончик Smartbar L-carnitine протеиновый ваниль с L-карнитином 5 шт. х 40 г.,381 RUB,MOW,https://www.detmir.ru/product/index/id/4485050/
4485062,Батончик Smartbar мюсли пряный абрикос с корицей 6 шт. х 40 г,199 RUB,MOW,https://www.detmir.ru/product/index/id/4485062/
4485063,Батончик Smartbar мюсли пряный абрикос с корицей 20 шт. х 40 г,599 RUB,MOW,https://www.detmir.ru/product/index/id/4485063/
4485073,Батончик Smartbar Slim мюсли с ягодой годжи 25 шт. х 25 г,449 RUB,MOW,https://www.detmir.ru/product/index/id/4485073/
4485093,Батончик MUSLER мюсли клюква миндаль с шоколадом (Ореховая серия) 6 шт. х 30 г,199 RUB,MOW,https://www.detmir.ru/product/index/id/4485093/
4571371,Батончик ТИМОША Козинак кунжутный 40г 21 шт,492 RUB,MOW,https://www.detmir.ru/product/index/id/4571371/
4619789,Протеиновые чипсы Geon 30 г х 3 шт. Сладкий тайский перец,600 RUB,MOW,https://www.detmir.ru/product/index/id/4619789/
4619790,Протеиновые чипсы Geon 30 г х 3 шт. Прованские травы,600 RUB,MOW,https://www.detmir.ru/product/index/id/4619790/
4619791,Протеиновые чипсы Geon 30 г х 3 шт. Васаби,600 RUB,MOW,https://www.detmir.ru/product/index/id/4619791/
4619792,Протеиновые чипсы Geon 30 г х 3 шт. Барбекю,600 RUB,MOW,https://www.detmir.ru/product/index/id/4619792/
4619793,Протеиновые чипсы Geon 30 г x 3 шт. Раковые шейки,600 RUB,MOW,https://www.detmir.ru/product/index/id/4619793/
4657361,Картофельные чипсы Pringles Набор из 3 штук по 165 г Original,545 RUB,MOW,https://www.detmir.ru/product/index/id/4657361/
4658907,Батончик ТИМОША козинак ТимМикс заряд ягод 40 г 21 шт,486 RUB,MOW,https://www.detmir.ru/product/index/id/4658907/
4658908,Батончик ТИМОША козинак ТимМикс энергия фруктов 40 г 21 шт,524 RUB,MOW,https://www.detmir.ru/product/index/id/4658908/
4664068,Козинак ТИМОША арахисовый батончик 40г 21шт,520 RUB,MOW,https://www.detmir.ru/product/index/id/4664068/
4707881,Стружка Живая кухня кокосовая 100г,135.9 RUB,MOW,https://www.detmir.ru/product/index/id/4707881/
4707882,Стружка Живая кухня кокосовая обезжиренная 75г,68.9 RUB,MOW,https://www.detmir.ru/product/index/id/4707882/
4707948,Сушки Компас Здоровья амарантовые 200г,109.9 RUB,MOW,https://www.detmir.ru/product/index/id/4707948/
4710682,Семечки Дары Природы смесь для салата с клюквой 150 г,198 RUB,MOW,https://www.detmir.ru/product/index/id/4710682/
4773570,Суперфуд Gifruit гранат-микс ореховый 100г,196.9 RUB,MOW,https://www.detmir.ru/product/index/id/4773570/
4773574,Фрукты сушеные Gifruit персик 100г,239 RUB,MOW,https://www.detmir.ru/product/index/id/4773574/
4773575,Фрукты сушеные Gifruit груша 50г,167.3 RUB,MOW,https://www.detmir.ru/product/index/id/4773575/
4773577,Фрукты сушеные Gifruit груша 100г,269 RUB,MOW,https://www.detmir.ru/product/index/id/4773577/
4773578,Орехи Gifruit кешью 50г,147.5 RUB,MOW,https://www.detmir.ru/product/index/id/4773578/
4773580,Орехи Gifruit миндаль 50г,137.7 RUB,MOW,https://www.detmir.ru/product/index/id/4773580/
4773581,Орехи Gifruit фисташка 50г,157.5 RUB,MOW,https://www.detmir.ru/product/index/id/4773581/
4884083,Фруктовые палочки Иван-поле «Хэмп-Яблоко» 6 палочек 78 г,115 RUB,MOW,https://www.detmir.ru/product/index/id/4884083/
4884084,Фруктовые палочки Иван-поле «Яблоко-Кокос» 6 палочек 78 г,165 RUB,MOW,https://www.detmir.ru/product/index/id/4884084/
4884085,Фруктовые палочки Иван-поле Яблоко-Чиа 6 шт по 78 г шоубокс,899 RUB,MOW,https://www.detmir.ru/product/index/id/4884085/
4884088,Фруктовые палочки Иван-поле Яблоко-Кокос 6 шт по 78 г шоубокс,674 RUB,MOW,https://www.detmir.ru/product/index/id/4884088/
4884090,Фруктовые палочки Иван-поле Хэмп-Яблоко 6 шт по 78 г шоубокс,674 RUB,MOW,https://www.detmir.ru/product/index/id/4884090/
4884092,Фруктовые палочки Иван-поле «Яблоко-Абрикос-Миндаль» 6 палочек 78 г,230 RUB,MOW,https://www.detmir.ru/product/index/id/4884092/
4884094,Фруктовые палочки Иван-поле «Хэмп-горький шоколад» 6 палочек 78 г,230 RUB,MOW,https://www.detmir.ru/product/index/id/4884094/
4884096,Фруктовые палочки Иван-поле Яблоко-Абрикос-Миндаль 6 шт по 78 г шоубокс,899 RUB,MOW,https://www.detmir.ru/product/index/id/4884096/
4884098,Фруктовые палочки Иван-поле Яблоко 6 шт по 78 г шоубокс,899 RUB,MOW,https://www.detmir.ru/product/index/id/4884098/
4886243,Фруктовые палочки Иван-поле «Хэмп-горький шоколад» 6уп по 78г шоубокс,899 RUB,MOW,https://www.detmir.ru/product/index/id/4886243/
4897357,Тыквенные семечки очищенные CLEVER-OIL 500 г,623 RUB,MOW,https://www.detmir.ru/product/index/id/4897357/
4897359,Клюква сушеная вяленая VOCASO 350 г,693 RUB,MOW,https://www.detmir.ru/product/index/id/4897359/
4903662,Хлебцы Take a Bitey кукурузно-рисовые банан-тыква 40г,109.9 RUB,MOW,https://www.detmir.ru/product/index/id/4903662/
4903663,Хлебцы Take a Bitey кукурузно-рисовые персик-морковь 40г,109.9 RUB,MOW,https://www.detmir.ru/product/index/id/4903663/
4903664,Хлебцы Take a Bitey кукурузно-рисовые яблоко-шпинат 40г,109.9 RUB,MOW,https://www.detmir.ru/product/index/id/4903664/
4910282,Орехи Snacksyla Кешью Здоровый перекус жареный крупный калиброванный 7 шт по 50 г,799 RUB,MOW,https://www.detmir.ru/product/index/id/4910282/
4910283,Кедровый орех Snacksyla Здоровый перекус крупный калиброванный 7 шт по 50 г,1348 RUB,MOW,https://www.detmir.ru/product/index/id/4910283/
4913573,Орехи Snacksyla Миндаль сырой сушеный без обжарки крупный калиброванный 7 шт по 50 г,759 RUB,MOW,https://www.detmir.ru/product/index/id/4913573/
4913674,Арахис Snacksyla жареный с солью крупный калиброванный 7 шт по 50 г,359 RUB,MOW,https://www.detmir.ru/product/index/id/4913674/
4922945,Чипсы Flychips зерновые кукурузно-рисовые с машем 40 г х 4 шт,315 RUB,MOW,https://www.detmir.ru/product/index/id/4922945/
4922946,Чипсы Flychips зерновые кукурузно-рисовые с солью 40 г х 4 шт,315 RUB,MOW,https://www.detmir.ru/product/index/id/4922946/
4935322,Батончик глазированный Snaq Fabriq кокосово-миндальный десерт 40г,64.9 RUB,MOW,https://www.detmir.ru/product/index/id/4935322/
4935337,Чипсы Bombbar цельнозерновые протеиновые со вкусом Бекон с паприкой 50г,69.9 RUB,MOW,https://www.detmir.ru/product/index/id/4935337/
4935338,Чипсы Bombbar цельнозерновые протеиновые со вкусом Нежный сыр 50г,69.9 RUB,MOW,https://www.detmir.ru/product/index/id/4935338/
4935339,Чипсы Bombbar цельнозерновые протеиновые со вкусом Краб 50г,69.9 RUB,MOW,https://www.detmir.ru/product/index/id/4935339/
4935340,Чипсы Snaq Fabriq цельнозерновые со вкусом Томат и базилик 50г,54.9 RUB,MOW,https://www.detmir.ru/product/index/id/4935340/
4935341,Чипсы Snaq Fabriq цельнозерновые со вкусом Сметана и зелёный лук 50г,54.9 RUB,MOW,https://www.detmir.ru/product/index/id/4935341/
4941109,Полезные батончики из фиников Dr.Finik с кокосом и кунжутом 450 г без сахара 30 штук,314 RUB,MOW,https://www.detmir.ru/product/index/id/4941109/
4943886,Батончик Виталад тропический Мюсли прессованные 40г шоу-бокс 24 шт,767 RUB,MOW,https://www.detmir.ru/product/index/id/4943886/
4943951,Батончик Виталад Готовый завтрак овсянка с фруктами в молочной глазури Лунтик Мюсли 40г шоу-бокс 18 шт,657 RUB,MOW,https://www.detmir.ru/product/index/id/4943951/
4943952,Батончик Виталад земляничный Мюсли прессованные 40г шоу-бокс 24 шт,767 RUB,MOW,https://www.detmir.ru/product/index/id/4943952/
4945043,Батончик злаковый Ego Teens цитрусовый лимонад 25г,47.5 RUB,MOW,https://www.detmir.ru/product/index/id/4945043/
4945044,Батончик злаковый Ego Teens ананасовый маршмэллоу 25г,47.5 RUB,MOW,https://www.detmir.ru/product/index/id/4945044/
4945047,Батончик злаковый Ego kids карамельная глазурь 25г,39.5 RUB,MOW,https://www.detmir.ru/product/index/id/4945047/
4945048,Батончик злаковый Ego kids клубничный десерт 25г,39.5 RUB,MOW,https://www.detmir.ru/product/index/id/4945048/
4945049,Батончик злаковый Ego kids молочный шоколад 25г,39.5 RUB,MOW,https://www.detmir.ru/product/index/id/4945049/
4945050,Батончик злаковый Ego kids сливочный пломбир 25г,39.5 RUB,MOW,https://www.detmir.ru/product/index/id/4945050/
4945051,Батончик мюсли Ego kids банан с шоколадными каплями с витамином С 25г,40.9 RUB,MOW,https://www.detmir.ru/product/index/id/4945051/
4945052,Батончик мюсли Ego kids клубника с железом и витаминами в йогуртовой глазури 25г,40.9 RUB,MOW,https://www.detmir.ru/product/index/id/4945052/
4945053,Батончик мюсли Ego клубника с железом и витаминами в йогуртовой глазури 25г,43.9 RUB,MOW,https://www.detmir.ru/product/index/id/4945053/
4945054,Батончик мюсли Ego лесные ягоды с кальцием и витаминами в йогуртовой глазури 25г,43.9 RUB,MOW,https://www.detmir.ru/product/index/id/4945054/
4945055,Батончик мюсли Ego черника с экстрактом черники и витаминами в йогуртовой глазури 25г,43.9 RUB,MOW,https://www.detmir.ru/product/index/id/4945055/
4945056,Набор злаковых батончиков Ego kids 5*25г,207 RUB,MOW,https://www.detmir.ru/product/index/id/4945056/
4945057,Батончик DiYes халва арахисовая с фруктозой в кондитерской глазури 60г,77.3 RUB,MOW,https://www.detmir.ru/product/index/id/4945057/
4945058,Батончик DiYes халва подсолнечная с фруктозой в кондитерской глазури 60г,63.3 RUB,MOW,https://www.detmir.ru/product/index/id/4945058/
4945059,Батончик мюсли DiYes апельсин в шоколаде 25г,37.5 RUB,MOW,https://www.detmir.ru/product/index/id/4945059/
4945060,Батончик мюсли DiYes клюква-малина в йогурте 25г,37.5 RUB,MOW,https://www.detmir.ru/product/index/id/4945060/
4945061,Батончик мюсли DiYes банан с шоколадными каплями без сахара 25г,37.5 RUB,MOW,https://www.detmir.ru/product/index/id/4945061/
4945062,Батончик мюсли DiYes чернослив в шоколаде 25г,37.5 RUB,MOW,https://www.detmir.ru/product/index/id/4945062/
4945063,Батончик мюсли DiYes экзотический микс в йогурте 25г,37.5 RUB,MOW,https://www.detmir.ru/product/index/id/4945063/
4946945,Батончики Виталад Мюсли абрикос и злаки в молочной глазури Мюсли прессованные 40 г Три кота шоу-бокс 20 шт,661 RUB,MOW,https://www.detmir.ru/product/index/id/4946945/
4946948,Батончики Виталад Готовый завтрак овсянка с фруктами Лунтик Мюсли прессованные шоу-бокс 40 г 18 шт,657 RUB,MOW,https://www.detmir.ru/product/index/id/4946948/
4947059,Батончик Виталад абрикос и злаки Мюсли прессованные 40 г Три кота шоу-бокс 20 шт,661 RUB,MOW,https://www.detmir.ru/product/index/id/4947059/
4947060,Батончик Виталад земляника и злаки Мюсли прессованные 40 г шоу-бокс 24 шт,545 RUB,MOW,https://www.detmir.ru/product/index/id/4947060/
4947293,Полезные батончики из фиников Dr.Finik Шоколадный трюфель с миндалем 300 г без сахара 20 штук,329 RUB,MOW,https://www.detmir.ru/product/index/id/4947293/
4947294,Полезные батончики из фиников Dr.Finik Шоколадный трюфель с фундуком 330 г без сахара 4 шт,339 RUB,MOW,https://www.detmir.ru/product/index/id/4947294/
4947295,Полезные батончики из фиников Dr.Finik Шоколадный трюфель с грецким орехом 300 г без сахара 20 штук,329 RUB,MOW,https://www.detmir.ru/product/index/id/4947295/
4947296,Полезные батончики из фиников Dr.Finik Шоколадный трюфель с миндалем 330 г без сахара 4 шт,339 RUB,MOW,https://www.detmir.ru/product/index/id/4947296/
4947297,Полезные батончики из фиников Dr.Finik с кунжутом кокосом и ванилью Ванильное небо 330 г без сахара 4 шт,339 RUB,MOW,https://www.detmir.ru/product/index/id/4947297/
4948420,Батончик Smart Formula Фрукты и орехи 15 штук по 40 г,867 RUB,MOW,https://www.detmir.ru/product/index/id/4948420/
4948421,Батончик KDV Nut Go с арахисом и клюквой 18 штук по 42 грамма,528 RUB,MOW,https://www.detmir.ru/product/index/id/4948421/
4948427,Батончик Smart Formula фруктово-ореховый Pecan 15 штук по 40 грамм,780 RUB,MOW,https://www.detmir.ru/product/index/id/4948427/
4948428,Батончик Smart Formula фруктово-ореховый Cashew 15 штук по 40 грамм,633 RUB,MOW,https://www.detmir.ru/product/index/id/4948428/
4950747,Орехи ДЖАЗ Фисташки жареные соленые 300 г,1070 RUB,MOW,https://www.detmir.ru/product/index/id/4950747/
4950769,Полезные батончики из фиников Dr.Finik Ассорти 1 кг без сахара 65 штук,857 RUB,MOW,https://www.detmir.ru/product/index/id/4950769/
4950770,Полезные батончики из фиников Dr.Finik Ассорти 500 г без сахара 33 штуки,503 RUB,MOW,https://www.detmir.ru/product/index/id/4950770/
4970415,Полезные батончики из фиников Dr.Finik с кокосом и кунжутом 150 г без сахара 2 упаковки 20 штук,369 RUB,MOW,https://www.detmir.ru/product/index/id/4970415/
4970416,Полезные батончики из фиников Dr.Finik Шоколадный трюфель с грецким орехом 330 г без сахара 4 шт,399 RUB,MOW,https://www.detmir.ru/product/index/id/4970416/
4981362,Полезные батончики из фиников Dr.Finik Шоколадный трюфель с миндалем 150 г без сахара 2 упаковки 20 штук,369 RUB,MOW,https://www.detmir.ru/product/index/id/4981362/
4992922,Полезные батончики из фиников Dr.Finik Шоколадный трюфель с грецким орехом 150 г без сахара 2 упаковки 20 шт,369 RUB,MOW,https://www.detmir.ru/product/index/id/4992922/
3284515,Батончик Take a Bitey фруктово-ягодный яблоко-вишня 25г с 2лет,64.9 RUB,SPE,https://www.detmir.ru/product/index/id/3284515/
3284544,Снек Take a Bitey паффы мультизлаковые банан 20г,67.9 RUB,SPE,https://www.detmir.ru/product/index/id/3284544/
3284543,Снек Take a Bitey паффы мультизлаковые морковь 20г,67.9 RUB,SPE,https://www.detmir.ru/product/index/id/3284543/
3284516,Батончик Take a Bitey овсяно-фруктовый яблоко-банан 30г с 3лет,64.9 RUB,SPE,https://www.detmir.ru/product/index/id/3284516/
3284517,Батончик Take a Bitey овсяно-фруктовый яблоко-клубника 30г с 3лет,64.9 RUB,SPE,https://www.detmir.ru/product/index/id/3284517/
3277067,Снеки Зеленика сушеная морковь 50г,115.9 RUB,SPE,https://www.detmir.ru/product/index/id/3277067/
3618243,Батончик Take a Bitey овсяно-фруктовый черная смородина 30г с 3лет,54.9 RUB,SPE,https://www.detmir.ru/product/index/id/3618243/
3277206,Батончик R.A.W.LIFE орехово-фруктовый макадамия 47г,129.9 RUB,SPE,https://www.detmir.ru/product/index/id/3277206/
3433301,Хлебцы Dr. Korner кукурузно-рисовые карамельные без глютена 90г,67.9 RUB,SPE,https://www.detmir.ru/product/index/id/3433301/
3618241,Батончик Take a Bitey фруктово-ягодный яблоко-малина 25гр с 2лет,58.9 RUB,SPE,https://www.detmir.ru/product/index/id/3618241/
3433298,Хлебцы Dr. Korner кукурузно-рисовые с прованскими травами без глютена 100г,73.9 RUB,SPE,https://www.detmir.ru/product/index/id/3433298/
3433306,Хлебцы Jr. Korner мини хрустящие рисовые с бананом 30г,38.9 RUB,SPE,https://www.detmir.ru/product/index/id/3433306/
3286182,Печенье Bombbar овсяное ягодный микс 40г,48.9 RUB,SPE,https://www.detmir.ru/product/index/id/3286182/
3618242,Батончик Take a Bitey фруктово-ягодный яблоко-банан 25гр с 2лет,58.9 RUB,SPE,https://www.detmir.ru/product/index/id/3618242/
3433304,Хлебцы Jr. Korner мини хрустящие рисовые карамельные 30г,38.9 RUB,SPE,https://www.detmir.ru/product/index/id/3433304/
3433305,Хлебцы Jr. Korner мини хрустящие рисовые с яблочным соком 30г,38.9 RUB,SPE,https://www.detmir.ru/product/index/id/3433305/
3608688,Батончик глазированный Snaq Fabriq кокос 40г,64.9 RUB,SPE,https://www.detmir.ru/product/index/id/3608688/
3433303,Хлебцы Dr. Korner рисовые из бурого риса с морской солью без глютена 100г,87.9 RUB,SPE,https://www.detmir.ru/product/index/id/3433303/
3433297,Хлебцы Dr. Korner гречневые с витаминами без глютена100г,72.1 RUB,SPE,https://www.detmir.ru/product/index/id/3433297/
3422276,Батончик ОлЛайт шоколад-апельсин 30г,54.9 RUB,SPE,https://www.detmir.ru/product/index/id/3422276/
3277203,Батончик R.A.W.LIFE орехово-фруктовый кешью 47г,129.9 RUB,SPE,https://www.detmir.ru/product/index/id/3277203/
3296377,Снеки LittleAngel Mateo органические кукурузные с пшеном 30г,203 RUB,SPE,https://www.detmir.ru/product/index/id/3296377/
3286184,Печенье Bombbar овсяное шоколад-мята 40г,48.9 RUB,SPE,https://www.detmir.ru/product/index/id/3286184/
4233932,Чипсы фруктовые Artnut яблоко 30г,89.1 RUB,SPE,https://www.detmir.ru/product/index/id/4233932/
3889788,Гематоген Народный йодированный 40г,28.9 RUB,SPE,https://www.detmir.ru/product/index/id/3889788/
3604585,Хлебцы Ого! гречневые 75г,35.9 RUB,SPE,https://www.detmir.ru/product/index/id/3604585/
3286183,Печенье Bombbar овсяное ореховый микс 40г,48.9 RUB,SPE,https://www.detmir.ru/product/index/id/3286183/
3286839,Хлебцы Take a Bite хрустящие кукурузно-рисовые с луком 150г,119.9 RUB,SPE,https://www.detmir.ru/product/index/id/3286839/
3286841,Хлебцы Take a Bite хрустящие рисово-гречневые 150г,119.9 RUB,SPE,https://www.detmir.ru/product/index/id/3286841/
3422269,Батончик ОлЛайт шоколадный с кокосом 30г,34.9 RUB,SPE,https://www.detmir.ru/product/index/id/3422269/
3422274,Батончик ОлЛайт клубничный 30г,35.9 RUB,SPE,https://www.detmir.ru/product/index/id/3422274/
3889785,Гематоген Народный детский 40г,35.9 RUB,SPE,https://www.detmir.ru/product/index/id/3889785/
4494487,Крекеры Schaer без глютена 210г,473 RUB,SPE,https://www.detmir.ru/product/index/id/4494487/
3689549,Батончик-мюсли Леовит Мой лайк для стройности яблоко с корицей 25г,15.9 RUB,SPE,https://www.detmir.ru/product/index/id/3689549/
3286840,Хлебцы Take a Bite хрустящие кукурузно-рисовые с морской солью 150г,119.9 RUB,SPE,https://www.detmir.ru/product/index/id/3286840/
4233966,Ядра кешью Artnut обжаренные 130г,141.9 RUB,SPE,https://www.detmir.ru/product/index/id/4233966/
3604586,Хлебцы Ого! кукурузные 75г,29.9 RUB,SPE,https://www.detmir.ru/product/index/id/3604586/
3689548,Батончик-мюсли Леовит Мой лайк для энергии кофе с шоколадом 25г,15.9 RUB,SPE,https://www.detmir.ru/product/index/id/3689548/
4081022,Хлебцы Wasa пшеничные розмарин-морская соль 190г,259 RUB,SPE,https://www.detmir.ru/product/index/id/4081022/
3422271,Батончик ОлЛайт клюквенный 30г,49.9 RUB,SPE,https://www.detmir.ru/product/index/id/3422271/
3506028,Чипсы Сибуки морская капуста Стантарт 17г,159.1 RUB,SPE,https://www.detmir.ru/product/index/id/3506028/
3464051,Чипсы Яблоков грушевые 25г,123.9 RUB,SPE,https://www.detmir.ru/product/index/id/3464051/
3422275,Батончик ОлЛайт инжирный 30г,49.9 RUB,SPE,https://www.detmir.ru/product/index/id/3422275/
4233929,Чипсы фруктовые Artnut груша 40г,123.1 RUB,SPE,https://www.detmir.ru/product/index/id/4233929/
4695362,Палочки кукурузные Megi 54г,227 RUB,SPE,https://www.detmir.ru/product/index/id/4695362/
3284542,Снек Take a Bitey паффы мультизлаковые яблоко-брокколи 20г,57.9 RUB,SPE,https://www.detmir.ru/product/index/id/3284542/
3467348,Карамель медовая HoneyWay с облепихой и апельсином 30г,87.5 RUB,SPE,https://www.detmir.ru/product/index/id/3467348/
3433299,Хлебцы Dr. Korner кукурузно-рисовые с чиа и льном без глютена 100г,89.1 RUB,SPE,https://www.detmir.ru/product/index/id/3433299/
3286822,Батончик Take a Bite Настроение орехово-фруктовый шоколад 45г,67.9 RUB,SPE,https://www.detmir.ru/product/index/id/3286822/
3710567,Батончик Капитан Сильвер кокосовый витаминный в белой глазури 50г,39.9 RUB,SPE,https://www.detmir.ru/product/index/id/3710567/
3286825,Батончик Take a Bite Старбайт орехово-фруктовый шоколад-мускатный орех 45г,70.9 RUB,SPE,https://www.detmir.ru/product/index/id/3286825/
3422192,Батончик Bionova №3 клюква-орехи 35г,63.9 RUB,SPE,https://www.detmir.ru/product/index/id/3422192/
3286842,Хлебцы Take a Bite хрустящие рисовые с морковью и томатом 150г,96.9 RUB,SPE,https://www.detmir.ru/product/index/id/3286842/
3415079,Батончик Биокей с черникой и цельными злаками 30г,24.5 RUB,SPE,https://www.detmir.ru/product/index/id/3415079/
